Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty,Production Lead Time,Revised Original Date Difference,Order Day,Order Year,Order Month
867567706,0,1,4,4,0,1,1,0,4,3,5,1221,15597,403,10,2023,93,60,1,6.58,394.8,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567707,0,1,4,4,0,1,1,0,4,3,5,1221,15598,403,10,2023,92,96,1,6.58,631.6800000000001,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567708,0,1,4,4,0,1,1,0,4,3,5,1221,15599,403,10,2023,89,108,1,6.58,710.64,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567709,0,1,4,4,0,1,1,0,4,3,5,1221,15600,403,10,2023,95,68,1,6.58,447.44,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567710,0,1,4,4,0,1,1,0,4,3,5,1221,15601,403,10,2023,36,36,1,6.58,236.88,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567711,0,1,4,4,0,1,1,0,4,3,5,1221,15602,403,10,2023,48,20,1,6.58,131.6,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567712,0,1,4,4,0,1,1,0,4,3,5,1221,15603,403,10,2023,59,8,1,6.58,52.64,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567713,0,1,4,4,0,1,1,0,4,3,5,1221,15604,403,10,2023,66,4,1,6.58,26.32,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567714,0,1,4,4,0,1,1,0,4,3,5,1222,15605,521,10,2023,93,60,1,6.86,411.6,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567715,0,1,4,4,0,1,1,0,4,3,5,1222,15606,521,10,2023,92,96,1,6.86,658.5600000000001,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567716,0,1,4,4,0,1,1,0,4,3,5,1222,15607,521,10,2023,89,108,1,6.86,740.88,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567717,0,1,4,4,0,1,1,0,4,3,5,1222,15608,521,10,2023,95,68,1,6.86,466.48,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567718,0,1,4,4,0,1,1,0,4,3,5,1222,15609,521,10,2023,36,36,1,6.86,246.96,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567719,0,1,4,4,0,1,1,0,4,3,5,1222,15610,521,10,2023,48,20,1,6.86,137.20000000000002,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567720,0,1,4,4,0,1,1,0,4,3,5,1222,15611,521,10,2023,59,8,1,6.86,54.88,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567721,0,1,4,4,0,1,1,0,4,3,5,1222,15612,521,10,2023,66,4,1,6.86,27.44,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567722,0,1,4,4,0,0,1,0,4,3,5,1223,15613,521,10,2023,93,75,1,6.797000000000001,509.775,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567723,0,1,4,4,0,0,1,0,4,3,5,1223,15614,521,10,2023,92,120,1,6.797000000000001,815.6400000000001,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567724,0,1,4,4,0,0,1,0,4,3,5,1223,15615,521,10,2023,89,135,1,6.797000000000001,917.595,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567725,0,1,4,4,0,0,1,0,4,3,5,1223,15616,521,10,2023,95,85,1,6.797000000000001,577.745,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567726,0,1,4,4,0,0,1,0,4,3,5,1223,15617,521,10,2023,36,45,1,6.797000000000001,305.865,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567727,0,1,4,4,0,0,1,0,4,3,5,1223,15618,521,10,2023,48,25,1,6.797000000000001,169.925,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567728,0,1,4,4,0,0,1,0,4,3,5,1223,15619,521,10,2023,59,10,1,6.797000000000001,67.97,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567729,0,1,4,4,0,0,1,0,4,3,5,1223,15620,521,10,2023,66,5,1,6.797000000000001,33.985,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567730,0,1,4,4,0,1,1,0,4,3,5,1224,15621,403,10,2023,93,90,1,6.86,617.4,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567731,0,1,4,4,0,1,1,0,4,3,5,1224,15622,403,10,2023,92,144,1,6.86,987.84,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567732,0,1,4,4,0,1,1,0,4,3,5,1224,15623,403,10,2023,89,180,1,6.86,1234.8,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567733,0,1,4,4,0,1,1,0,4,3,5,1224,15624,403,10,2023,95,108,1,6.86,740.88,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567734,0,1,4,4,0,1,1,0,4,3,5,1224,15625,403,10,2023,36,36,1,6.86,246.96,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567735,0,1,4,4,0,1,1,0,4,3,5,1224,15626,403,10,2023,48,24,1,6.86,164.64,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567736,0,1,4,4,0,1,1,0,4,3,5,1224,15627,403,10,2023,59,12,1,6.86,82.32000000000001,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567737,0,1,4,4,0,1,1,0,4,3,5,1224,15628,403,10,2023,66,6,1,6.86,41.16,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567738,0,1,4,4,0,1,1,0,4,3,5,1225,15629,404,10,2023,93,108,1,5.033,543.5640000000001,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567739,0,1,4,4,0,1,1,0,4,3,5,1225,15630,404,10,2023,92,144,1,5.033,724.7520000000001,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567740,0,1,4,4,0,1,1,0,4,3,5,1225,15631,404,10,2023,89,180,1,5.033,905.94,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567741,0,1,4,4,0,1,1,0,4,3,5,1225,15632,404,10,2023,95,120,1,5.033,603.96,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567742,0,1,4,4,0,1,1,0,4,3,5,1225,15633,404,10,2023,36,24,1,5.033,120.792,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567743,0,1,4,4,0,1,1,0,4,3,5,1225,15634,404,10,2023,48,12,1,5.033,60.396,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567744,0,1,4,4,0,1,1,0,4,3,5,1225,15635,404,10,2023,59,6,1,5.033,30.198,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567745,0,1,4,4,0,1,1,0,4,3,5,1225,15636,404,10,2023,66,6,1,5.033,30.198,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567746,0,1,4,4,0,1,1,0,4,3,5,1225,15637,517,10,2023,93,72,1,5.033,362.376,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567747,0,1,4,4,0,1,1,0,4,3,5,1225,15638,517,10,2023,92,96,1,5.033,483.168,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567748,0,1,4,4,0,1,1,0,4,3,5,1225,15639,517,10,2023,89,120,1,5.033,603.96,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567749,0,1,4,4,0,1,1,0,4,3,5,1225,15640,517,10,2023,95,80,1,5.033,402.64,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567750,0,1,4,4,0,1,1,0,4,3,5,1225,15641,517,10,2023,36,16,1,5.033,80.528,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567751,0,1,4,4,0,1,1,0,4,3,5,1225,15642,517,10,2023,48,8,1,5.033,40.264,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567752,0,1,4,4,0,1,1,0,4,3,5,1225,15643,517,10,2023,59,4,1,5.033,20.132,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567753,0,1,4,4,0,1,1,0,4,3,5,1225,15644,517,10,2023,66,4,1,5.033,20.132,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567754,0,1,4,4,0,0,1,0,4,3,5,1226,15645,521,10,2023,93,90,1,4.543,408.87,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567755,0,1,4,4,0,0,1,0,4,3,5,1226,15646,521,10,2023,92,120,1,4.543,545.16,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567756,0,1,4,4,0,0,1,0,4,3,5,1226,15647,521,10,2023,89,150,1,4.543,681.45,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567757,0,1,4,4,0,0,1,0,4,3,5,1226,15648,521,10,2023,95,100,1,4.543,454.3,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567758,0,1,4,4,0,0,1,0,4,3,5,1226,15649,521,10,2023,36,20,1,4.543,90.86,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567759,0,1,4,4,0,0,1,0,4,3,5,1226,15650,521,10,2023,48,10,1,4.543,45.43,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567760,0,1,4,4,0,0,1,0,4,3,5,1226,15651,521,10,2023,59,5,1,4.543,22.715,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567761,0,1,4,4,0,0,1,0,4,3,5,1226,15652,521,10,2023,66,5,1,4.543,22.715,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567762,0,1,4,4,0,1,1,0,4,3,5,1227,15653,521,10,2023,93,90,1,5.6,503.99999999999994,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567763,0,1,4,4,0,1,1,0,4,3,5,1227,15654,521,10,2023,92,144,1,5.6,806.4,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567764,0,1,4,4,0,1,1,0,4,3,5,1227,15655,521,10,2023,89,180,1,5.6,1008.0,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567765,0,1,4,4,0,1,1,0,4,3,5,1227,15656,521,10,2023,95,108,1,5.6,604.8,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567766,0,1,4,4,0,1,1,0,4,3,5,1227,15657,521,10,2023,36,36,1,5.6,201.6,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567767,0,1,4,4,0,1,1,0,4,3,5,1227,15658,521,10,2023,48,24,1,5.6,134.39999999999998,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567768,0,1,4,4,0,1,1,0,4,3,5,1227,15659,521,10,2023,59,12,1,5.6,67.19999999999999,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567769,0,1,4,4,0,1,1,0,4,3,5,1227,15660,521,10,2023,66,6,1,5.6,33.599999999999994,0,0,1696896000.0,1693094400.0,1693785600.0,1696896000.0,1699574400.0,1,1,25,36,31,10,2023,10
867567770,0,1,4,4,0,1,1,0,4,3,5,1228,15661,213,10,2023,36,24,1,4.8999999999999995,117.6,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567771,0,1,4,4,0,1,1,0,4,3,5,1228,15662,213,10,2023,48,15,1,4.8999999999999995,73.49999999999999,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567772,0,1,4,4,0,1,1,0,4,3,5,1228,15663,213,10,2023,59,6,1,4.8999999999999995,29.4,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567773,0,1,4,4,0,1,1,0,4,3,5,1228,15664,213,10,2023,66,3,1,4.8999999999999995,14.7,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567774,0,1,4,4,0,1,1,0,4,3,5,1228,15665,213,10,2023,89,38,1,4.8999999999999995,186.2,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567775,0,1,4,4,0,1,1,0,4,3,5,1228,15666,213,10,2023,92,20,1,4.8999999999999995,98.0,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567776,0,1,4,4,0,1,1,0,4,3,5,1228,15667,213,10,2023,93,9,1,4.8999999999999995,44.099999999999994,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567777,0,1,4,4,0,1,1,0,4,3,5,1228,15668,213,10,2023,95,35,1,4.8999999999999995,171.49999999999997,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567778,0,1,4,4,0,1,1,0,4,3,5,1229,15669,263,10,2023,36,24,1,4.9559999999999995,118.944,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567779,0,1,4,4,0,1,1,0,4,3,5,1229,15670,263,10,2023,48,15,1,4.9559999999999995,74.33999999999999,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567780,0,1,4,4,0,1,1,0,4,3,5,1229,15671,263,10,2023,59,6,1,4.9559999999999995,29.735999999999997,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567781,0,1,4,4,0,1,1,0,4,3,5,1229,15672,263,10,2023,66,3,1,4.9559999999999995,14.868,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567782,0,1,4,4,0,1,1,0,4,3,5,1229,15673,263,10,2023,89,38,1,4.9559999999999995,188.32799999999995,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567783,0,1,4,4,0,1,1,0,4,3,5,1229,15674,263,10,2023,92,20,1,4.9559999999999995,99.12,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567784,0,1,4,4,0,1,1,0,4,3,5,1229,15675,263,10,2023,93,9,1,4.9559999999999995,44.604,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567785,0,1,4,4,0,1,1,0,4,3,5,1229,15676,263,10,2023,95,35,1,4.9559999999999995,173.45999999999998,0,0,1687132800.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,19,2023,6
867567786,0,1,4,4,0,1,1,0,4,3,5,1230,15677,192,10,2023,36,48,1,4.935,236.88,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567787,0,1,4,4,0,1,1,0,4,3,5,1230,15678,192,10,2023,48,30,1,4.935,148.04999999999998,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567788,0,1,4,4,0,1,1,0,4,3,5,1230,15679,192,10,2023,59,12,1,4.935,59.22,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567789,0,1,4,4,0,1,1,0,4,3,5,1230,15680,192,10,2023,66,6,1,4.935,29.61,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567790,0,1,4,4,0,1,1,0,4,3,5,1230,15681,192,10,2023,89,75,1,4.935,370.12499999999994,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567791,0,1,4,4,0,1,1,0,4,3,5,1230,15682,192,10,2023,92,42,1,4.935,207.27,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567792,0,1,4,4,0,1,1,0,4,3,5,1230,15683,192,10,2023,93,18,1,4.935,88.83,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567793,0,1,4,4,0,1,1,0,4,3,5,1230,15684,192,10,2023,95,69,1,4.935,340.515,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567794,0,1,4,4,0,1,1,0,4,3,5,1230,15685,258,10,2023,36,96,1,4.935,473.76,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567795,0,1,4,4,0,1,1,0,4,3,5,1230,15686,258,10,2023,48,60,1,4.935,296.09999999999997,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567796,0,1,4,4,0,1,1,0,4,3,5,1230,15687,258,10,2023,59,24,1,4.935,118.44,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567797,0,1,4,4,0,1,1,0,4,3,5,1230,15688,258,10,2023,66,12,1,4.935,59.22,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567798,0,1,4,4,0,1,1,0,4,3,5,1230,15689,258,10,2023,89,150,1,4.935,740.2499999999999,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567799,0,1,4,4,0,1,1,0,4,3,5,1230,15690,258,10,2023,92,84,1,4.935,414.54,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567800,0,1,4,4,0,1,1,0,4,3,5,1230,15691,258,10,2023,93,36,1,4.935,177.66,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567801,0,1,4,4,0,1,1,0,4,3,5,1230,15692,258,10,2023,95,138,1,4.935,681.03,0,0,1685059200.0,1683676800.0,1682812800.0,1684108800.0,1689897600.0,1,1,10,15,67,26,2023,5
867567802,0,1,4,4,0,1,1,0,4,3,5,1231,15722,223,7,2024,97,22,1,5.04,110.88,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567803,0,1,4,4,0,1,1,0,4,3,5,1231,15723,223,7,2024,93,128,1,5.04,645.12,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567804,0,1,4,4,0,1,1,0,4,3,5,1231,15724,223,7,2024,92,128,1,5.04,645.12,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567805,0,1,4,4,0,1,1,0,4,3,5,1231,15725,223,7,2024,89,128,1,5.04,645.12,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567806,0,1,4,4,0,1,1,0,4,3,5,1231,15726,223,7,2024,95,86,1,5.04,433.44,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567807,0,1,4,4,0,1,1,0,4,3,5,1231,15727,223,7,2024,36,60,1,5.04,302.4,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567808,0,1,4,4,0,1,1,0,4,3,5,1231,15728,223,7,2024,48,30,1,5.04,151.2,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567809,0,1,4,4,0,1,1,0,4,3,5,1231,15729,223,7,2024,59,19,1,5.04,95.76,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705017600.0,1,1,25,59,-21,2,2024,2
867567818,0,1,4,4,0,1,1,0,4,3,5,1231,15730,456,7,2024,97,22,1,5.04,110.88,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567819,0,1,4,4,0,1,1,0,4,3,5,1231,15731,456,7,2024,93,128,1,5.04,645.12,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567820,0,1,4,4,0,1,1,0,4,3,5,1231,15732,456,7,2024,92,128,1,5.04,645.12,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567821,0,1,4,4,0,1,1,0,4,3,5,1231,15733,456,7,2024,89,128,1,5.04,645.12,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567822,0,1,4,4,0,1,1,0,4,3,5,1231,15734,456,7,2024,95,86,1,5.04,433.44,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567823,0,1,4,4,0,1,1,0,4,3,5,1231,15735,456,7,2024,36,60,1,5.04,302.4,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567824,0,1,4,4,0,1,1,0,4,3,5,1231,15736,456,7,2024,48,30,1,5.04,151.2,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567825,0,1,4,4,0,1,1,0,4,3,5,1231,15737,456,7,2024,59,19,1,5.04,95.76,0,0,1706832000.0,1701129600.0,1701734400.0,1706832000.0,1705622400.0,1,1,25,59,-14,2,2024,2
867567834,0,1,4,4,0,1,1,0,4,3,5,1232,15693,61,8,2023,93,40,1,4.97,198.8,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867567835,0,1,4,4,0,1,1,0,4,3,5,1232,15694,61,8,2023,92,50,1,4.97,248.5,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867567836,0,1,4,4,0,1,1,0,4,3,5,1232,15695,61,8,2023,89,70,1,4.97,347.9,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867567837,0,1,4,4,0,1,1,0,4,3,5,1232,15696,61,8,2023,95,50,1,4.97,248.5,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867567838,0,1,4,4,0,1,1,0,4,3,5,1232,15697,61,8,2023,97,40,1,4.97,198.8,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867567843,0,1,4,4,0,1,1,0,4,3,5,1232,15698,61,8,2023,36,30,1,4.97,149.1,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867567844,0,1,4,4,0,1,1,0,4,3,5,1232,15699,455,10,2023,36,18,1,5.116999999999999,92.10599999999998,0,0,1683849600.0,1679788800.0,1680393600.0,1682553600.0,1686268800.0,1,1,10,25,43,12,2023,5
867567845,0,1,4,4,0,1,1,0,4,3,5,1232,15700,455,10,2023,89,126,1,5.116999999999999,644.7419999999998,0,0,1683849600.0,1679788800.0,1680393600.0,1682553600.0,1686268800.0,1,1,10,25,43,12,2023,5
867567846,0,1,4,4,0,1,1,0,4,3,5,1232,15701,455,10,2023,92,144,1,5.116999999999999,736.8479999999998,0,0,1683849600.0,1679788800.0,1680393600.0,1682553600.0,1686268800.0,1,1,10,25,43,12,2023,5
867567847,0,1,4,4,0,1,1,0,4,3,5,1232,15702,455,10,2023,93,114,1,5.116999999999999,583.3379999999999,0,0,1683849600.0,1679788800.0,1680393600.0,1682553600.0,1686268800.0,1,1,10,25,43,12,2023,5
867567848,0,1,4,4,0,1,1,0,4,3,5,1232,15703,455,10,2023,95,60,1,5.116999999999999,307.0199999999999,0,0,1683849600.0,1679788800.0,1680393600.0,1682553600.0,1686268800.0,1,1,10,25,43,12,2023,5
